LGA_2021,Region,Year,OBS_VALUE
40070, Adelaide,2002,13857
40070, Adelaide,2003,14533
40070, Adelaide,2004,15613
40070, Adelaide,2005,16573
40070, Adelaide,2006,17479
40070, Adelaide,2007,18549
40070, Adelaide,2008,19217
40070, Adelaide,2009,19914
40070, Adelaide,2010,20525
40070, Adelaide,2011,20920
40070, Adelaide,2012,21537
40070, Adelaide,2013,22143
40070, Adelaide,2014,22624
40070, Adelaide,2015,23085
40070, Adelaide,2016,23552
40070, Adelaide,2017,24205
40070, Adelaide,2018,24723
40070, Adelaide,2019,25426
40070, Adelaide,2020,26027
40070, Adelaide,2021,25551
21370, Campaspe,2001,36011
21370, Campaspe,2002,36247
21370, Campaspe,2003,36457
21370, Campaspe,2004,36549
21370, Campaspe,2005,36779
21370, Campaspe,2006,36969
21370, Campaspe,2007,37020
21370, Campaspe,2008,37017
21370, Campaspe,2009,37021
21370, Campaspe,2010,36973
21370, Campaspe,2011,36855
21370, Campaspe,2012,37041
21370, Campaspe,2013,37213
21370, Campaspe,2014,37338
21370, Campaspe,2015,37429
21370, Campaspe,2016,37595
21370, Campaspe,2017,37780
21370, Campaspe,2018,37913
21370, Campaspe,2019,38084
21370, Campaspe,2020,38317
21370, Campaspe,2021,38545
36510, Scenic Rim,2001,30030
36510, Scenic Rim,2002,30715
36510, Scenic Rim,2003,31930
36510, Scenic Rim,2004,32749
36510, Scenic Rim,2005,33560
36510, Scenic Rim,2006,34231
36510, Scenic Rim,2007,34983
36510, Scenic Rim,2008,35578
36510, Scenic Rim,2009,36525
36510, Scenic Rim,2010,37167
36510, Scenic Rim,2011,37437
36510, Scenic Rim,2012,37966
36510, Scenic Rim,2013,38732
36510, Scenic Rim,2014,39882
36510, Scenic Rim,2015,40307
36510, Scenic Rim,2016,40984
36510, Scenic Rim,2017,41657
36510, Scenic Rim,2018,42399
36510, Scenic Rim,2019,42899
36510, Scenic Rim,2020,43324
36510, Scenic Rim,2021,43595
45040, Murray Bridge,2001,17023
45040, Murray Bridge,2002,17239
45040, Murray Bridge,2003,17427
45040, Murray Bridge,2004,17649
45040, Murray Bridge,2005,17931
45040, Murray Bridge,2006,18159
45040, Murray Bridge,2007,18594
45040, Murray Bridge,2008,19144
45040, Murray Bridge,2009,19556
45040, Murray Bridge,2010,19818
45040, Murray Bridge,2011,20137
45040, Murray Bridge,2012,20448
45040, Murray Bridge,2013,20726
45040, Murray Bridge,2014,21004
45040, Murray Bridge,2015,21274
45040, Murray Bridge,2016,21562
45040, Murray Bridge,2017,21732
45040, Murray Bridge,2018,21918
45040, Murray Bridge,2019,22123
45040, Murray Bridge,2020,22308
45040, Murray Bridge,2021,22348
52240, Cranbrook,2001,1072
52240, Cranbrook,2002,1084
52240, Cranbrook,2003,1102
52240, Cranbrook,2004,1115
52240, Cranbrook,2005,1125
52240, Cranbrook,2006,1132
52240, Cranbrook,2007,1111
52240, Cranbrook,2008,1094
52240, Cranbrook,2009,1113
52240, Cranbrook,2010,1089
52240, Cranbrook,2011,1110
52240, Cranbrook,2012,1119
52240, Cranbrook,2013,1129
52240, Cranbrook,2014,1131
52240, Cranbrook,2015,1119
52240, Cranbrook,2016,1107
52240, Cranbrook,2017,1112
52240, Cranbrook,2018,1113
52240, Cranbrook,2019,1118
52240, Cranbrook,2020,1125
52240, Cranbrook,2021,1137
57210, Plantagenet,2001,4707
57210, Plantagenet,2002,4658
57210, Plantagenet,2003,4622
57210, Plantagenet,2004,4605
57210, Plantagenet,2005,4643
57210, Plantagenet,2006,4694
57210, Plantagenet,2007,4762
57210, Plantagenet,2008,4863
57210, Plantagenet,2009,4974
57210, Plantagenet,2010,4978
57210, Plantagenet,2011,5032
57210, Plantagenet,2012,5118
57210, Plantagenet,2013,5172
57210, Plantagenet,2014,5151
57210, Plantagenet,2015,5130
57210, Plantagenet,2016,5103
57210, Plantagenet,2017,5192
57210, Plantagenet,2018,5313
57210, Plantagenet,2019,5366
57210, Plantagenet,2020,5420
57210, Plantagenet,2021,5534
17640, Upper Lachlan Shire,2001,7210
17640, Upper Lachlan Shire,2002,7203
17640, Upper Lachlan Shire,2003,7195
17640, Upper Lachlan Shire,2004,7192
17640, Upper Lachlan Shire,2005,7185
17640, Upper Lachlan Shire,2006,7209
17640, Upper Lachlan Shire,2007,7229
17640, Upper Lachlan Shire,2008,7276
17640, Upper Lachlan Shire,2009,7333
17640, Upper Lachlan Shire,2010,7379
17640, Upper Lachlan Shire,2011,7422
17640, Upper Lachlan Shire,2012,7571
17640, Upper Lachlan Shire,2013,7594
17640, Upper Lachlan Shire,2014,7722
17640, Upper Lachlan Shire,2015,7804
17640, Upper Lachlan Shire,2016,7853
17640, Upper Lachlan Shire,2017,7998
17640, Upper Lachlan Shire,2018,8090
17640, Upper Lachlan Shire,2019,8210
17640, Upper Lachlan Shire,2020,8360
17640, Upper Lachlan Shire,2021,8491
18500, Woollahra,2001,52677
18500, Woollahra,2002,52792
18500, Woollahra,2003,52998
18500, Woollahra,2004,52723
18500, Woollahra,2005,52655
18500, Woollahra,2006,52995
18500, Woollahra,2007,53564
18500, Woollahra,2008,54076
18500, Woollahra,2009,54862
18500, Woollahra,2010,55497
18500, Woollahra,2011,56320
18500, Woollahra,2012,56601
18500, Woollahra,2013,56909
18500, Woollahra,2014,57253
18500, Woollahra,2015,57513
18500, Woollahra,2016,57744
18500, Woollahra,2017,57717
18500, Woollahra,2018,57308
18500, Woollahra,2019,56805
18500, Woollahra,2020,55844
18500, Woollahra,2021,53891
54900, Lake Grace,2001,1615
54900, Lake Grace,2002,1597
54900, Lake Grace,2003,1582
54900, Lake Grace,2004,1563
54900, Lake Grace,2005,1548
54900, Lake Grace,2006,1530
54900, Lake Grace,2007,1467
54900, Lake Grace,2008,1428
54900, Lake Grace,2009,1415
54900, Lake Grace,2010,1407
54900, Lake Grace,2011,1405
54900, Lake Grace,2012,1399
54900, Lake Grace,2013,1374
54900, Lake Grace,2014,1329
54900, Lake Grace,2015,1306
54900, Lake Grace,2016,1300
54900, Lake Grace,2017,1297
54900, Lake Grace,2018,1292
54900, Lake Grace,2019,1291
54900, Lake Grace,2020,1308
54900, Lake Grace,2021,1300
17620, Upper Hunter Shire,2001,13430
17620, Upper Hunter Shire,2002,13415
17620, Upper Hunter Shire,2003,13335
17620, Upper Hunter Shire,2004,13235
17620, Upper Hunter Shire,2005,13281
17620, Upper Hunter Shire,2006,13333
17620, Upper Hunter Shire,2007,13374
17620, Upper Hunter Shire,2008,13599
17620, Upper Hunter Shire,2009,13801
17620, Upper Hunter Shire,2010,13983
17620, Upper Hunter Shire,2011,14206
17620, Upper Hunter Shire,2012,14388
17620, Upper Hunter Shire,2013,14514
17620, Upper Hunter Shire,2014,14508
17620, Upper Hunter Shire,2015,14412
17620, Upper Hunter Shire,2016,14344
17620, Upper Hunter Shire,2017,14310
17620, Upper Hunter Shire,2018,14282
17620, Upper Hunter Shire,2019,14270
17620, Upper Hunter Shire,2020,14269
17620, Upper Hunter Shire,2021,14254
52590, Dandaragan,2001,2952
52590, Dandaragan,2002,2946
52590, Dandaragan,2003,2949
52590, Dandaragan,2004,2967
52590, Dandaragan,2005,2964
52590, Dandaragan,2006,3018
52590, Dandaragan,2007,3052
52590, Dandaragan,2008,3104
52590, Dandaragan,2009,3203
52590, Dandaragan,2010,3268
52590, Dandaragan,2011,3292
52590, Dandaragan,2012,3341
52590, Dandaragan,2013,3308
52590, Dandaragan,2014,3330
52590, Dandaragan,2015,3298
52590, Dandaragan,2016,3262
52590, Dandaragan,2017,3303
52590, Dandaragan,2018,3299
52590, Dandaragan,2019,3333
52590, Dandaragan,2020,3402
52590, Dandaragan,2021,3473
62210, George Town,2001,6557
62210, George Town,2002,6603
62210, George Town,2003,6713
62210, George Town,2004,6760
62210, George Town,2005,6755
62210, George Town,2006,6755
62210, George Town,2007,6762
62210, George Town,2008,6779
62210, George Town,2009,6829
62210, George Town,2010,6872
62210, George Town,2011,6857
62210, George Town,2012,6831
62210, George Town,2013,6838
62210, George Town,2014,6854
62210, George Town,2015,6857
62210, George Town,2016,6873
62210, George Town,2017,6934
62210, George Town,2018,6994
62210, George Town,2019,7077
62210, George Town,2020,7262
62210, George Town,2021,7213
25900, Port Phillip,2001,80054
25900, Port Phillip,2002,82220
25900, Port Phillip,2003,84170
25900, Port Phillip,2004,86017
25900, Port Phillip,2005,87831
25900, Port Phillip,2006,89641
25900, Port Phillip,2007,91490
25900, Port Phillip,2008,93174
25900, Port Phillip,2009,95272
25900, Port Phillip,2010,96375
25900, Port Phillip,2011,97276
25900, Port Phillip,2012,99893
25900, Port Phillip,2013,102156
25900, Port Phillip,2014,104451
25900, Port Phillip,2015,106381
25900, Port Phillip,2016,108627
25900, Port Phillip,2017,109488
25900, Port Phillip,2018,110676
25900, Port Phillip,2019,111710
25900, Port Phillip,2020,110480
25900, Port Phillip,2021,103508
56460, Narrogin,2001,5541
56460, Narrogin,2002,5544
56460, Narrogin,2003,5550
56460, Narrogin,2004,5403
56460, Narrogin,2005,5363
56460, Narrogin,2006,5331
56460, Narrogin,2007,5287
56460, Narrogin,2008,5281
56460, Narrogin,2009,5282
56460, Narrogin,2010,5246
56460, Narrogin,2011,5260
56460, Narrogin,2012,5306
56460, Narrogin,2013,5324
56460, Narrogin,2014,5339
56460, Narrogin,2015,5333
56460, Narrogin,2016,5235
56460, Narrogin,2017,5208
56460, Narrogin,2018,5064
56460, Narrogin,2019,5027
56460, Narrogin,2020,4997
56460, Narrogin,2021,4937
12870, Federation,2001,12121
12870, Federation,2002,12141
12870, Federation,2003,12184
12870, Federation,2004,12237
12870, Federation,2005,12330
12870, Federation,2006,12497
12870, Federation,2007,12479
12870, Federation,2008,12468
12870, Federation,2009,12515
12870, Federation,2010,12520
12870, Federation,2011,12509
12870, Federation,2012,12510
12870, Federation,2013,12508
12870, Federation,2014,12499
12870, Federation,2015,12470
12870, Federation,2016,12445
12870, Federation,2017,12503
12870, Federation,2018,12547
12870, Federation,2019,12610
12870, Federation,2020,12704
12870, Federation,2021,12821
62810, Hobart,2001,47232
62810, Hobart,2002,47409
62810, Hobart,2003,48036
62810, Hobart,2004,48535
62810, Hobart,2005,48890
62810, Hobart,2006,48989
62810, Hobart,2007,49203
62810, Hobart,2008,49491
62810, Hobart,2009,49917
62810, Hobart,2010,50291
62810, Hobart,2011,50482
62810, Hobart,2012,50593
62810, Hobart,2013,50839
62810, Hobart,2014,51232
62810, Hobart,2015,51591
62810, Hobart,2016,52018
62810, Hobart,2017,53404
62810, Hobart,2018,54599
62810, Hobart,2019,55977
62810, Hobart,2020,56860
62810, Hobart,2021,56084
29399, Unincorporated Vic,2001,451
29399, Unincorporated Vic,2002,516
29399, Unincorporated Vic,2003,578
29399, Unincorporated Vic,2004,638
29399, Unincorporated Vic,2005,697
29399, Unincorporated Vic,2006,757
29399, Unincorporated Vic,2007,741
29399, Unincorporated Vic,2008,745
29399, Unincorporated Vic,2009,749
29399, Unincorporated Vic,2010,759
29399, Unincorporated Vic,2011,769
29399, Unincorporated Vic,2012,797
29399, Unincorporated Vic,2013,808
29399, Unincorporated Vic,2014,835
29399, Unincorporated Vic,2015,862
29399, Unincorporated Vic,2016,892
29399, Unincorporated Vic,2017,901
29399, Unincorporated Vic,2018,911
29399, Unincorporated Vic,2019,918
29399, Unincorporated Vic,2020,932
29399, Unincorporated Vic,2021,946
26260, Southern Grampians,2001,16873
26260, Southern Grampians,2002,16862
26260, Southern Grampians,2003,16880
26260, Southern Grampians,2004,16854
26260, Southern Grampians,2005,16879
26260, Southern Grampians,2006,16858
26260, Southern Grampians,2007,16874
26260, Southern Grampians,2008,16869
26260, Southern Grampians,2009,16822
26260, Southern Grampians,2010,16705
26260, Southern Grampians,2011,16571
26260, Southern Grampians,2012,16461
26260, Southern Grampians,2013,16355
26260, Southern Grampians,2014,16255
26260, Southern Grampians,2015,16162
26260, Southern Grampians,2016,16123
26260, Southern Grampians,2017,16199
26260, Southern Grampians,2018,16276
26260, Southern Grampians,2019,16360
26260, Southern Grampians,2020,16479
26260, Southern Grampians,2021,16488
AUS, Australia,2001,19274701
AUS, Australia,2002,19495210
AUS, Australia,2003,19720737
AUS, Australia,2004,19932722
AUS, Australia,2005,20176844
AUS, Australia,2006,20450966
AUS, Australia,2007,20827622
AUS, Australia,2008,21249199
AUS, Australia,2009,21691653
AUS, Australia,2010,22031750
AUS, Australia,2011,22340024
AUS, Australia,2012,22733465
AUS, Australia,2013,23128129
AUS, Australia,2014,23475686
AUS, Australia,2015,23815995
AUS, Australia,2016,24190907
AUS, Australia,2017,24594202
AUS, Australia,2018,24966643
AUS, Australia,2019,25340217
AUS, Australia,2020,25655289
AUS, Australia,2021,25688079
48750, Yankalilla,2001,3832
48750, Yankalilla,2002,3914
48750, Yankalilla,2003,3959
48750, Yankalilla,2004,4048
48750, Yankalilla,2005,4151
48750, Yankalilla,2006,4245
48750, Yankalilla,2007,4331
48750, Yankalilla,2008,4396
48750, Yankalilla,2009,4442
48750, Yankalilla,2010,4448
48750, Yankalilla,2011,4451
48750, Yankalilla,2012,4586
48750, Yankalilla,2013,4759
48750, Yankalilla,2014,4925
48750, Yankalilla,2015,5095
48750, Yankalilla,2016,5276
48750, Yankalilla,2017,5400
48750, Yankalilla,2018,5524
48750, Yankalilla,2019,5623
48750, Yankalilla,2020,5744
48750, Yankalilla,2021,5928
11730, Clarence Valley,2001,48247
11730, Clarence Valley,2002,48415
11730, Clarence Valley,2003,48509
11730, Clarence Valley,2004,48631
11730, Clarence Valley,2005,48853
11730, Clarence Valley,2006,49149
11730, Clarence Valley,2007,49524
11730, Clarence Valley,2008,49818
11730, Clarence Valley,2009,50433
11730, Clarence Valley,2010,50993
11730, Clarence Valley,2011,51287
11730, Clarence Valley,2012,51350
11730, Clarence Valley,2013,51443
11730, Clarence Valley,2014,51498
11730, Clarence Valley,2015,51547
11730, Clarence Valley,2016,51622
11730, Clarence Valley,2017,51922
11730, Clarence Valley,2018,52239
11730, Clarence Valley,2019,52519
11730, Clarence Valley,2020,52780
11730, Clarence Valley,2021,54180
70420, Barkly,2001,7315
70420, Barkly,2002,7346
70420, Barkly,2003,7321
70420, Barkly,2004,7333
70420, Barkly,2005,7455
70420, Barkly,2006,7564
70420, Barkly,2007,7663
70420, Barkly,2008,7773
70420, Barkly,2009,7842
70420, Barkly,2010,7863
70420, Barkly,2011,7838
70420, Barkly,2012,7842
70420, Barkly,2013,7810
70420, Barkly,2014,7663
70420, Barkly,2015,7572
70420, Barkly,2016,7426
70420, Barkly,2017,7366
70420, Barkly,2018,7289
70420, Barkly,2019,7232
70420, Barkly,2020,7254
70420, Barkly,2021,7203
41010, Ceduna,2001,3625
41010, Ceduna,2002,3643
41010, Ceduna,2003,3665
41010, Ceduna,2004,3676
41010, Ceduna,2005,3684
41010, Ceduna,2006,3702
41010, Ceduna,2007,3693
41010, Ceduna,2008,3672
41010, Ceduna,2009,3642
41010, Ceduna,2010,3638
41010, Ceduna,2011,3595
41010, Ceduna,2012,3594
41010, Ceduna,2013,3574
41010, Ceduna,2014,3577
41010, Ceduna,2015,3574
41010, Ceduna,2016,3566
41010, Ceduna,2017,3579
41010, Ceduna,2018,3587
41010, Ceduna,2019,3605
41010, Ceduna,2020,3621
41010, Ceduna,2021,3651
14750, Leeton,2001,11832
14750, Leeton,2002,11807
14750, Leeton,2003,11755
14750, Leeton,2004,11681
14750, Leeton,2005,11590
14750, Leeton,2006,11562
14750, Leeton,2007,11502
14750, Leeton,2008,11457
14750, Leeton,2009,11461
14750, Leeton,2010,11432
14750, Leeton,2011,11406
14750, Leeton,2012,11430
14750, Leeton,2013,11413
14750, Leeton,2014,11408
14750, Leeton,2015,11411
14750, Leeton,2016,11407
14750, Leeton,2017,11433
14750, Leeton,2018,11447
14750, Leeton,2019,11474
14750, Leeton,2020,11482
14750, Leeton,2021,11481
33980, Isaac,2001,18169
33980, Isaac,2002,18590
33980, Isaac,2003,19050
33980, Isaac,2004,19231
33980, Isaac,2005,19785
33980, Isaac,2006,20372
33980, Isaac,2007,21018
33980, Isaac,2008,21632
33980, Isaac,2009,22237
33980, Isaac,2010,22658
33980, Isaac,2011,23188
33980, Isaac,2012,23344
33980, Isaac,2013,23284
33980, Isaac,2014,22786
33980, Isaac,2015,22173
33980, Isaac,2016,21543
33980, Isaac,2017,21489
33980, Isaac,2018,21539
33980, Isaac,2019,21798
33980, Isaac,2020,22180
33980, Isaac,2021,22426
34830, Mapoon,2001,205
34830, Mapoon,2002,213
34830, Mapoon,2003,224
34830, Mapoon,2004,232
34830, Mapoon,2005,239
34830, Mapoon,2006,247
34830, Mapoon,2007,254
34830, Mapoon,2008,262
34830, Mapoon,2009,271
34830, Mapoon,2010,276
34830, Mapoon,2011,281
34830, Mapoon,2012,290
34830, Mapoon,2013,293
34830, Mapoon,2014,302
34830, Mapoon,2015,304
34830, Mapoon,2016,318
34830, Mapoon,2017,344
34830, Mapoon,2018,369
34830, Mapoon,2019,393
34830, Mapoon,2020,419
34830, Mapoon,2021,442
59310, Wongan-Ballidu,2001,1599
59310, Wongan-Ballidu,2002,1563
59310, Wongan-Ballidu,2003,1547
59310, Wongan-Ballidu,2004,1511
59310, Wongan-Ballidu,2005,1490
59310, Wongan-Ballidu,2006,1461
59310, Wongan-Ballidu,2007,1433
59310, Wongan-Ballidu,2008,1429
59310, Wongan-Ballidu,2009,1439
59310, Wongan-Ballidu,2010,1455
59310, Wongan-Ballidu,2011,1478
59310, Wongan-Ballidu,2012,1483
59310, Wongan-Ballidu,2013,1474
59310, Wongan-Ballidu,2014,1433
59310, Wongan-Ballidu,2015,1393
59310, Wongan-Ballidu,2016,1354
59310, Wongan-Ballidu,2017,1357
59310, Wongan-Ballidu,2018,1334
59310, Wongan-Ballidu,2019,1330
59310, Wongan-Ballidu,2020,1345
59310, Wongan-Ballidu,2021,1338
32750, Diamantina,2001,320
32750, Diamantina,2002,313
32750, Diamantina,2003,301
32750, Diamantina,2004,295
32750, Diamantina,2005,294
32750, Diamantina,2006,291
32750, Diamantina,2007,290
32750, Diamantina,2008,295
32750, Diamantina,2009,296
32750, Diamantina,2010,293
32750, Diamantina,2011,292
32750, Diamantina,2012,295
32750, Diamantina,2013,299
32750, Diamantina,2014,303
32750, Diamantina,2015,301
32750, Diamantina,2016,296
32750, Diamantina,2017,284
32750, Diamantina,2018,286
32750, Diamantina,2019,282
32750, Diamantina,2020,273
32750, Diamantina,2021,270
36370, Rockhampton,2001,70480
36370, Rockhampton,2002,70909
36370, Rockhampton,2003,71499
36370, Rockhampton,2004,72420
36370, Rockhampton,2005,73185
36370, Rockhampton,2006,74204
36370, Rockhampton,2007,75195
36370, Rockhampton,2008,76272
36370, Rockhampton,2009,77448
36370, Rockhampton,2010,78193
36370, Rockhampton,2011,78939
36370, Rockhampton,2012,80555
36370, Rockhampton,2013,81745
36370, Rockhampton,2014,82136
36370, Rockhampton,2015,82026
36370, Rockhampton,2016,81322
36370, Rockhampton,2017,81354
36370, Rockhampton,2018,81466
36370, Rockhampton,2019,81936
36370, Rockhampton,2020,82496
36370, Rockhampton,2021,82904
31000, Brisbane,2001,885787
31000, Brisbane,2002,908289
31000, Brisbane,2003,930535
31000, Brisbane,2004,949935
